X, Y, Z, Dose
0, 205, 0, 9.854825293587055e-07
0, 206, 0, 8.079399549387745e-07
0, 207, 0, 6.948878308321582e-07
1, 0, 0, 8.712403314348194e-07
1, 1, 0, 1.2093103123334e-06
1, 2, 0, 1.432964495506894e-06
1, 3, 0, 1.515035592092318e-06
1, 4, 0, 1.609772766641981e-06
1, 5, 0, 1.70888324646512e-06
1, 6, 0, 1.88995318239904e-06
1, 7, 0, 1.832880911933898e-06
1, 8, 0, 1.979467697310611e-06
1, 9, 0, 1.888935003080405e-06
1, 10, 0, 1.823206957851653e-06
1, 11, 0, 1.846895429480355e-06
1, 12, 0, 1.876468559203204e-06
1, 13, 0, 1.985468088605558e-06
1, 14, 0, 2.100492338286131e-06
1, 15, 0, 2.088076143991202e-06
1, 16, 0, 2.039563241851283e-06
1, 17, 0, 2.003395138672204e-06
1, 18, 0, 1.971376605069963e-06
1, 19, 0, 1.979840362764662e-06
1, 20, 0, 1.976791736524319e-06
1, 21, 0, 2.075008751489804e-06
1, 22, 0, 1.737435241011553e-06
1, 23, 0, 1.969113100130926e-06
1, 24, 0, 2.05668243324908e-06
1, 25, 0, 1.843083850872063e-06
1, 26, 0, 2.049979684670689e-06
1, 27, 0, 1.962639544217382e-06
1, 28, 0, 1.863326701823098e-06
1, 29, 0, 1.921199782373151e-06
1, 30, 0, 2.043083441094495e-06
1, 31, 0, 2.00028716790257e-06
1, 32, 0, 1.912661446112907e-06
1, 33, 0, 1.976632120204158e-06
1, 34, 0, 1.941174787134514e-06
1, 35, 0, 1.870908931778104e-06
1, 36, 0, 1.851066826930037e-06
1, 37, 0, 1.974662154680118e-06
1, 38, 0, 1.986131564990501e-06
1, 39, 0, 2.072709094136371e-06
1, 40, 0, 1.949315901583759e-06
1, 41, 0, 1.974245606106706e-06
1, 42, 0, 2.030933728747186e-06
1, 43, 0, 2.018015038629528e-06
1, 44, 0, 2.073245241263066e-06
1, 45, 0, 2.014856363530271e-06
1, 46, 0, 2.012571940213093e-06
1, 47, 0, 1.955778770934558e-06
1, 48, 0, 1.928728352140752e-06
1, 49, 0, 1.943138613569317e-06
1, 50, 0, 1.959606379386969e-06
1, 51, 0, 2.089815552608343e-06
1, 52, 0, 2.184911409131018e-06
1, 53, 0, 1.844928760874609e-06
1, 54, 0, 1.870964297268074e-06
1, 55, 0, 1.951078047568444e-06
1, 56, 0, 1.964853254321497e-06
1, 57, 0, 1.932686473082867e-06
1, 58, 0, 1.933894509420497e-06
1, 59, 0, 2.004890120588243e-06
1, 60, 0, 2.001255325012607e-06
1, 61, 0, 1.980553406610852e-06
1, 62, 0, 1.956603227881715e-06
1, 63, 0, 1.949768602571567e-06
1, 64, 0, 1.986480810955982e-06
1, 65, 0, 2.052022637144546e-06
1, 66, 0, 2.007079501709086e-06
1, 67, 0, 1.974373390112305e-06
1, 68, 0, 1.840581830947485e-06
1, 69, 0, 1.955245352291968e-06
1, 70, 0, 1.80945971806068e-06
1, 71, 0, 1.920837803481845e-06
1, 72, 0, 1.911635536089307e-06
1, 73, 0, 2.057033270830289e-06
1, 74, 0, 1.986286406463478e-06
1, 75, 0, 1.99146370505332e-06
1, 76, 0, 1.93319579011586e-06
1, 77, 0, 2.016628968704026e-06
1, 78, 0, 2.078410261674435e-06
1, 79, 0, 1.919977876241319e-06
1, 80, 0, 2.041868356172927e-06
1, 81, 0, 2.021939053520327e-06
1, 82, 0, 1.994819967876538e-06
1, 83, 0, 1.877566091934568e-06
1, 84, 0, 1.921059265441727e-06
1, 85, 0, 1.986365759876207e-06
1, 86, 0, 1.993887508433545e-06
1, 87, 0, 1.818533064579242e-06
1, 88, 0, 1.947648343048058e-06
1, 89, 0, 1.936352646225714e-06
1, 90, 0, 1.980838760573533e-06
1, 91, 0, 2.088319433823926e-06
1, 92, 0, 2.076442342513474e-06
1, 93, 0, 2.049753902610973e-06
1, 94, 0, 2.084735115204239e-06
1, 95, 0, 2.04294997274701e-06
1, 96, 0, 2.020811280090129e-06
1, 97, 0, 2.089057034027064e-06
1, 98, 0, 1.886036557152693e-06
1, 99, 0, 2.05804462893866e-06
1, 100, 0, 2.146510723832762e-06
1, 101, 0, 2.003239387704525e-06
1, 102, 0, 1.921417151606875e-06
1, 103, 0, 2.160426674890914e-06
1, 104, 0, 1.980396518774796e-06
1, 105, 0, 2.081663524222677e-06
1, 106, 0, 2.099206085404148e-06
1, 107, 0, 2.043795120698633e-06
1, 108, 0, 1.774522729647288e-06
1, 109, 0, 1.981120249183732e-06
1, 110, 0, 2.007579496421386e-06
1, 111, 0, 1.996096671064151e-06
1, 112, 0, 1.823151819735358e-06
1, 113, 0, 1.886675249807013e-06
1, 114, 0, 2.227831828349736e-06
1, 115, 0, 2.046652070930577e-06
1, 116, 0, 1.960354438779177e-06
1, 117, 0, 1.940461515914649e-06
1, 118, 0, 2.136450348189101e-06
1, 119, 0, 2.006478553084889e-06
1, 120, 0, 2.121679244737606e-06
1, 121, 0, 1.931137376232073e-06
1, 122, 0, 1.954781737367739e-06
1, 123, 0, 2.063413376163226e-06
1, 124, 0, 1.991227236430859e-06
1, 125, 0, 2.064299906123779e-06
1, 126, 0, 1.954729668796062e-06
1, 127, 0, 1.998653488044511e-06
1, 128, 0, 1.918909674714087e-06
1, 129, 0, 1.884075345515157e-06
1, 130, 0, 1.846611098699213e-06
1, 131, 0, 1.890254907266353e-06
