# TOPAS Version: 3.9
# Parameter File: simulacao.txt
# Results for scorer: Dose3
# Scored in component: Camada3
# X in 158 bins of 0.109089 cm
# Y in 208 bins of 0.121885 cm
# Z in 1 bin  of 1.448 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 3.418039682401286e-07
0, 1, 0, 3.831401045317762e-07
0, 2, 0, 4.807746449841943e-07
0, 3, 0, 5.601999077953224e-07
0, 4, 0, 5.524124162548105e-07
0, 5, 0, 5.714800295208988e-07
0, 6, 0, 6.644703489655512e-07
0, 7, 0, 5.47560659924784e-07
0, 8, 0, 5.745353064412484e-07
0, 9, 0, 6.333480087050702e-07
0, 10, 0, 5.819835564579989e-07
0, 11, 0, 6.399856147254468e-07
0, 12, 0, 5.898183985664218e-07
0, 13, 0, 5.73664408420882e-07
0, 14, 0, 5.808605578749848e-07
0, 15, 0, 6.473871962953126e-07
0, 16, 0, 5.386081625147199e-07
0, 17, 0, 7.056080448819557e-07
0, 18, 0, 6.573671385012858e-07
0, 19, 0, 5.772388931291061e-07
0, 20, 0, 5.995208880449354e-07
0, 21, 0, 6.279074682424834e-07
0, 22, 0, 5.618595082523825e-07
0, 23, 0, 5.518175498764322e-07
0, 24, 0, 6.321299679257208e-07
0, 25, 0, 5.579130970545521e-07
0, 26, 0, 6.564559384969471e-07
0, 27, 0, 6.150874582999677e-07
0, 28, 0, 5.275845751384622e-07
0, 29, 0, 6.183126401992922e-07
0, 30, 0, 6.056803840692737e-07
0, 31, 0, 6.002777581670671e-07
0, 32, 0, 5.929075541644124e-07
0, 33, 0, 6.051193963685364e-07
0, 34, 0, 5.724146490138082e-07
0, 35, 0, 5.575400336965686e-07
0, 36, 0, 6.094305717851967e-07
0, 37, 0, 6.221425792318769e-07
0, 38, 0, 6.072274345569895e-07
0, 39, 0, 6.007929869156214e-07
0, 40, 0, 6.068096922717814e-07
0, 41, 0, 6.454551453316526e-07
0, 42, 0, 6.294732770584233e-07
0, 43, 0, 6.270657877394115e-07
0, 44, 0, 5.92338437854778e-07
0, 45, 0, 5.705726948690426e-07
0, 46, 0, 6.241683649932384e-07
0, 47, 0, 6.355832056215149e-07
0, 48, 0, 6.132417524895573e-07
0, 49, 0, 6.169071298245399e-07
0, 50, 0, 5.251730499367113e-07
0, 51, 0, 5.794265121039643e-07
0, 52, 0, 5.814758878841531e-07
0, 53, 0, 5.869631536370434e-07
0, 54, 0, 5.784227141703013e-07
0, 55, 0, 6.011804885019956e-07
0, 56, 0, 6.168579034238064e-07
0, 57, 0, 6.825034688517917e-07
0, 58, 0, 6.749399972250103e-07
0, 59, 0, 5.722566243093752e-07
0, 60, 0, 5.89366663916735e-07
0, 61, 0, 6.266233185669989e-07
0, 62, 0, 5.596694450105133e-07
0, 63, 0, 6.747940233253757e-07
0, 64, 0, 6.952866442588856e-07
0, 65, 0, 6.396674621100829e-07
0, 66, 0, 6.133506644800946e-07
0, 67, 0, 5.94629455008544e-07
0, 68, 0, 5.890137231290282e-07
0, 69, 0, 6.369901939251577e-07
0, 70, 0, 6.214933137016487e-07
0, 71, 0, 6.620071530960558e-07
0, 72, 0, 5.927657866777736e-07
0, 73, 0, 5.877421926925308e-07
0, 74, 0, 5.72155840927735e-07
0, 75, 0, 6.616926953029179e-07
0, 76, 0, 6.01692818236188e-07
0, 77, 0, 5.84616770993307e-07
0, 78, 0, 6.122598961155745e-07
0, 79, 0, 5.876848945263191e-07
0, 80, 0, 5.326413656803197e-07
0, 81, 0, 5.710598998120986e-07
0, 82, 0, 6.652078354818514e-07
0, 83, 0, 6.978979740779323e-07
0, 84, 0, 5.930360771344567e-07
0, 85, 0, 5.411876600192045e-07
0, 86, 0, 5.82810514515586e-07
0, 87, 0, 6.439862545448705e-07
0, 88, 0, 5.794822754978668e-07
0, 89, 0, 6.897300863784039e-07
0, 90, 0, 5.714219923902419e-07
0, 91, 0, 5.925058417233231e-07
0, 92, 0, 6.605351927646552e-07
0, 93, 0, 6.036485160620941e-07
0, 94, 0, 5.758570296165999e-07
0, 95, 0, 5.841487222824071e-07
0, 96, 0, 6.65147126710508e-07
0, 97, 0, 6.569117658727919e-07
0, 98, 0, 6.410718924598768e-07
0, 99, 0, 6.318558121165552e-07
0, 100, 0, 6.043997586857586e-07
0, 101, 0, 6.254693971641245e-07
0, 102, 0, 7.152997909543046e-07
0, 103, 0, 6.475988243437314e-07
0, 104, 0, 6.425377705454594e-07
0, 105, 0, 6.273500616771344e-07
0, 106, 0, 6.244309815883753e-07
0, 107, 0, 5.744107056671055e-07
0, 108, 0, 5.491385763889411e-07
0, 109, 0, 5.930124871156295e-07
0, 110, 0, 5.635480988530617e-07
0, 111, 0, 6.006407602399122e-07
0, 112, 0, 5.76326613099809e-07
0, 113, 0, 5.85476414016739e-07
0, 114, 0, 6.32863759619795e-07
0, 115, 0, 5.895186632187688e-07
0, 116, 0, 6.353472485898237e-07
0, 117, 0, 6.585601681763364e-07
0, 118, 0, 6.61089472941967e-07
0, 119, 0, 6.073343001844478e-07
0, 120, 0, 6.460551276177284e-07
0, 121, 0, 6.222734327820945e-07
0, 122, 0, 6.023183232173324e-07
0, 123, 0, 6.296402261796175e-07
0, 124, 0, 6.627316224694368e-07
0, 125, 0, 5.923987487221893e-07
0, 126, 0, 5.719150522054406e-07
0, 127, 0, 5.972943313281576e-07
0, 128, 0, 6.208934451024106e-07
0, 129, 0, 6.660894200649636e-07
0, 130, 0, 6.21572837644635e-07
0, 131, 0, 6.479004923676257e-07
0, 132, 0, 6.136394290479075e-07
0, 133, 0, 6.086680741645978e-07
0, 134, 0, 7.042446554805792e-07
0, 135, 0, 6.666143121947243e-07
0, 136, 0, 5.845874966325937e-07
0, 137, 0, 6.001527026455733e-07
0, 138, 0, 6.14622990724456e-07
0, 139, 0, 6.223535820026882e-07
0, 140, 0, 6.477009151240054e-07
0, 141, 0, 6.360035627039906e-07
0, 142, 0, 6.253548008317011e-07
0, 143, 0, 5.299066287989262e-07
0, 144, 0, 5.609649065263511e-07
0, 145, 0, 6.050998422324483e-07
0, 146, 0, 5.317961608852784e-07
0, 147, 0, 5.711349899684137e-07
0, 148, 0, 6.596581556550518e-07
0, 149, 0, 5.796159712190274e-07
0, 150, 0, 5.58395811367518e-07
0, 151, 0, 5.847370516676165e-07
0, 152, 0, 5.785105372524413e-07
0, 153, 0, 5.370052917896828e-07
0, 154, 0, 5.648747105624352e-07
0, 155, 0, 6.369298262143275e-07
0, 156, 0, 6.234353122636094e-07
0, 157, 0, 6.371331551235926e-07
0, 158, 0, 6.013368647472817e-07
0, 159, 0, 5.560928570957913e-07
0, 160, 0, 5.780851779491059e-07
0, 161, 0, 6.067546678423241e-07
0, 162, 0, 6.381814046108047e-07
0, 163, 0, 6.608562443943811e-07
0, 164, 0, 5.710350023946376e-07
0, 165, 0, 6.113685344644182e-07
0, 166, 0, 6.025530865372275e-07
0, 167, 0, 6.256809683691245e-07
0, 168, 0, 6.295877028605901e-07
0, 169, 0, 6.230736175893981e-07
0, 170, 0, 6.377472345775459e-07
0, 171, 0, 6.457973995566135e-07
0, 172, 0, 6.143494601928978e-07
0, 173, 0, 6.315756309049902e-07
0, 174, 0, 6.637635010520171e-07
0, 175, 0, 6.126297193986829e-07
0, 176, 0, 5.706792762794066e-07
0, 177, 0, 6.180346758810629e-07
0, 178, 0, 5.764206321146048e-07
0, 179, 0, 5.697079359379131e-07
0, 180, 0, 5.711144126507861e-07
0, 181, 0, 5.866008905286435e-07
0, 182, 0, 6.35314052033209e-07
0, 183, 0, 6.156193421702483e-07
0, 184, 0, 5.990842169012467e-07
0, 185, 0, 5.561984153246158e-07
0, 186, 0, 5.993463219056139e-07
0, 187, 0, 6.766580327166594e-07
0, 188, 0, 6.859972359052335e-07
0, 189, 0, 6.422217779800121e-07
0, 190, 0, 6.29539556484815e-07
0, 191, 0, 6.317483212114894e-07
0, 192, 0, 6.363300144585082e-07
0, 193, 0, 6.014779501128942e-07
0, 194, 0, 5.786719157185871e-07
0, 195, 0, 5.378196306082828e-07
0, 196, 0, 5.944872327745543e-07
0, 197, 0, 6.594908086299256e-07
0, 198, 0, 6.280720299400855e-07
0, 199, 0, 6.113051540523884e-07
0, 200, 0, 6.015250733071298e-07
0, 201, 0, 6.323734851321205e-07
0, 202, 0, 5.770399411630933e-07
0, 203, 0, 5.432881380329491e-07
0, 204, 0, 6.044808174010541e-07
0, 205, 0, 4.714052010967862e-07
0, 206, 0, 4.545820786461263e-07
0, 207, 0, 2.96826527801386e-07
1, 0, 0, 4.758648231018014e-07
1, 1, 0, 6.639855314460874e-07
1, 2, 0, 6.723692536070303e-07
1, 3, 0, 7.995081432454754e-07
1, 4, 0, 7.965763870743103e-07
1, 5, 0, 8.511711939718225e-07
1, 6, 0, 9.364784432364104e-07
1, 7, 0, 9.063051606972294e-07
1, 8, 0, 9.315350553151802e-07
1, 9, 0, 9.154478561868018e-07
1, 10, 0, 8.574922389925632e-07
1, 11, 0, 8.523239785063197e-07
1, 12, 0, 8.53923495469644e-07
1, 13, 0, 8.405790481447184e-07
1, 14, 0, 9.001615808301722e-07
1, 15, 0, 8.570724503442761e-07
1, 16, 0, 8.119144467855222e-07
1, 17, 0, 8.650388849673618e-07
1, 18, 0, 9.221976142725907e-07
1, 19, 0, 8.550960046704859e-07
1, 20, 0, 8.578626875532791e-07
1, 21, 0, 7.78237335907761e-07
1, 22, 0, 7.421089094350464e-07
1, 23, 0, 7.685813443458756e-07
1, 24, 0, 8.702835998519731e-07
1, 25, 0, 9.464910704082286e-07
1, 26, 0, 9.077388654077367e-07
1, 27, 0, 8.6701743384765e-07
1, 28, 0, 8.407280347455526e-07
1, 29, 0, 8.254534691332083e-07
1, 30, 0, 8.699428235559026e-07
1, 31, 0, 8.683617238602892e-07
1, 32, 0, 8.090694905149576e-07
1, 33, 0, 8.657576131554379e-07
1, 34, 0, 9.591267371433787e-07
1, 35, 0, 9.567330607751501e-07
1, 36, 0, 9.20418983696436e-07
1, 37, 0, 8.911246709430998e-07
1, 38, 0, 9.033916512635187e-07
1, 39, 0, 8.511328246640915e-07
1, 40, 0, 7.932633820928459e-07
1, 41, 0, 8.521749350620667e-07
1, 42, 0, 8.502734658577538e-07
1, 43, 0, 7.854201271584316e-07
1, 44, 0, 8.498918759869412e-07
1, 45, 0, 9.102488434109546e-07
1, 46, 0, 7.703881692577852e-07
1, 47, 0, 9.328851433565433e-07
1, 48, 0, 8.921672360884259e-07
1, 49, 0, 9.3777481424695e-07
1, 50, 0, 8.447819936918677e-07
1, 51, 0, 8.535934057363193e-07
1, 52, 0, 8.693958761796239e-07
1, 53, 0, 8.779626909927174e-07
1, 54, 0, 9.856844371824991e-07
1, 55, 0, 8.434982419203152e-07
1, 56, 0, 8.409209044657473e-07
1, 57, 0, 8.753777365200222e-07
1, 58, 0, 9.560145599607495e-07
1, 59, 0, 8.67139931415295e-07
1, 60, 0, 8.617162734481099e-07
1, 61, 0, 9.529596241009131e-07
1, 62, 0, 8.564219342588331e-07
1, 63, 0, 8.881307849151199e-07
1, 64, 0, 8.388539640691306e-07
1, 65, 0, 8.85493420810235e-07
1, 66, 0, 8.670925240039651e-07
1, 67, 0, 9.022404015013308e-07
1, 68, 0, 8.82804613411281e-07
1, 69, 0, 8.572076239943272e-07
1, 70, 0, 9.41198265991261e-07
1, 71, 0, 9.012884447656688e-07
1, 72, 0, 9.147036053036572e-07
1, 73, 0, 9.404574257132481e-07
1, 74, 0, 8.588548894294945e-07
1, 75, 0, 9.065067274605099e-07
1, 76, 0, 8.923161090024223e-07
1, 77, 0, 7.794257044224651e-07
1, 78, 0, 8.516306024830556e-07
1, 79, 0, 8.266225108854997e-07
1, 80, 0, 8.094914392131614e-07
1, 81, 0, 8.565814937355754e-07
1, 82, 0, 8.931261277211888e-07
1, 83, 0, 8.600902674515964e-07
1, 84, 0, 8.394774795306148e-07
1, 85, 0, 9.300207466367283e-07
1, 86, 0, 9.008744541461056e-07
1, 87, 0, 9.254707720174338e-07
1, 88, 0, 8.602237926425005e-07
1, 89, 0, 8.191483971131674e-07
1, 90, 0, 8.289435413644242e-07
1, 91, 0, 8.562780635656964e-07
1, 92, 0, 8.85255303728627e-07
1, 93, 0, 8.987624369183322e-07
1, 94, 0, 8.137388363138598e-07
1, 95, 0, 8.398649242735701e-07
1, 96, 0, 8.642741136100085e-07
1, 97, 0, 7.966648354340577e-07
1, 98, 0, 9.511625194136286e-07
1, 99, 0, 8.8340942738796e-07
1, 100, 0, 8.628726959614141e-07
1, 101, 0, 8.998438829621591e-07
1, 102, 0, 9.709211781228078e-07
1, 103, 0, 8.944446108216653e-07
1, 104, 0, 8.757079967836034e-07
1, 105, 0, 8.49876812480943e-07
1, 106, 0, 9.914465408655815e-07
1, 107, 0, 9.020084803523787e-07
1, 108, 0, 8.808470397525525e-07
1, 109, 0, 1.0420302487546e-06
1, 110, 0, 8.980007919490163e-07
1, 111, 0, 8.896760732568509e-07
1, 112, 0, 9.378726986142283e-07
1, 113, 0, 9.703620662548929e-07
1, 114, 0, 9.1554375103442e-07
1, 115, 0, 9.542878842694336e-07
1, 116, 0, 8.242416242865147e-07
1, 117, 0, 9.260183446713199e-07
1, 118, 0, 8.759906791055982e-07
1, 119, 0, 8.610446684542694e-07
1, 120, 0, 8.989671869130689e-07
1, 121, 0, 8.47407761739305e-07
1, 122, 0, 8.539326472600806e-07
1, 123, 0, 9.572594308338012e-07
1, 124, 0, 8.755429234952317e-07
1, 125, 0, 8.99852921065758e-07
1, 126, 0, 8.951300287662889e-07
1, 127, 0, 7.975247626745841e-07
1, 128, 0, 8.951811309998448e-07
1, 129, 0, 8.759633374211262e-07
1, 130, 0, 8.70120686613518e-07
1, 131, 0, 8.689587502885843e-07
1, 132, 0, 9.667354561315733e-07
1, 133, 0, 9.260609772354655e-07
1, 134, 0, 9.686416433396516e-07
1, 135, 0, 9.468432153880713e-07
1, 136, 0, 9.105029334932624e-07
1, 137, 0, 8.550771326554241e-07
1, 138, 0, 9.369036320094892e-07
1, 139, 0, 8.619271625320835e-07
1, 140, 0, 8.708226459930302e-07
1, 141, 0, 8.598693170824845e-07
1, 142, 0, 9.165088954432576e-07
1, 143, 0, 9.305972525908146e-07
1, 144, 0, 8.492530696457834e-07
1, 145, 0, 8.869253065313387e-07
1, 146, 0, 8.60570310123876e-07
1, 147, 0, 7.992584301064198e-07
1, 148, 0, 9.33483534026891e-07
1, 149, 0, 8.100744253169978e-07
1, 150, 0, 8.264303801297501e-07
1, 151, 0, 8.784854230725614e-07
1, 152, 0, 8.543470926269947e-07
1, 153, 0, 8.895655696505855e-07
1, 154, 0, 8.294338158520986e-07
1, 155, 0, 9.447480806556996e-07
1, 156, 0, 8.627817464912368e-07
1, 157, 0, 8.812716600914428e-07
1, 158, 0, 8.427789452980505e-07
1, 159, 0, 8.50696437737497e-07
1, 160, 0, 9.38818232043559e-07
1, 161, 0, 9.476199807068042e-07
1, 162, 0, 9.219883168043452e-07
1, 163, 0, 9.245034107152605e-07
1, 164, 0, 8.659440595693013e-07
1, 165, 0, 8.83032498677494e-07
1, 166, 0, 8.744551109884924e-07
1, 167, 0, 9.322403116129863e-07
1, 168, 0, 9.103079605665698e-07
1, 169, 0, 8.972274940788338e-07
1, 170, 0, 8.403314382121607e-07
1, 171, 0, 9.325179348707024e-07
